customer_code,first_name,last_name,email,phone,date_of_birth,gender,acquisition_date,customer_status
C01147,David,Harris,david.harris687@email.com,+1-660-738-5342,1995-05-31,Male,2024-01-17,Active
C01148,James,Williams,james.williams765@email.com,+1-818-365-2742,2007-05-28,Other,2023-10-14,Active
C01149,Emma,Gonzalez,emma.gonzalez120@email.com,+1-213-275-8817,1983-06-03,Other,2023-09-17,Active
C01150,Victoria,White,victoria.white499@email.com,+1-510-733-6910,1964-06-07,Other,2023-01-24,Active
C01151,Matthew,Sanchez,matthew.sanchez310@email.com,+1-289-228-3213,2001-05-29,Male,2024-12-17,Active
C01152,Liam,Thompson,liam.thompson994@email.com,+1-392-979-1439,1967-06-07,Female,2024-05-31,Active
C01153,William,Lee,william.lee248@email.com,+1-646-962-9824,1989-06-01,Male,2024-06-19,Active
C01154,David,Jones,david.jones486@email.com,+1-632-122-2908,1961-06-08,Male,2024-07-14,Active
C01155,Avery,Thomas,avery.thomas483@email.com,+1-220-980-8364,1996-05-30,Male,2023-05-12,Active
C01156,Evelyn,Jackson,evelyn.jackson850@email.com,+1-601-152-6469,1968-06-06,Male,2024-12-23,Active
C01157,Jackson,Wilson,jackson.wilson869@email.com,+1-707-854-5764,1983-06-03,Female,2024-11-24,Active
C01158,Joseph,Taylor,joseph.taylor606@email.com,+1-942-726-8993,2005-05-28,Other,2024-05-08,Active
C01159,Samuel,Smith,samuel.smith433@email.com,+1-790-423-2040,1982-06-03,Other,2024-04-01,Active
C01160,Ella,Brown,ella.brown507@email.com,+1-837-761-6681,1981-06-03,Other,2023-09-29,Active
C01161,Liam,Garcia,liam.garcia295@email.com,+1-943-296-8688,1994-05-31,Female,2024-01-14,Active
C01162,Scarlett,Davis,scarlett.davis602@email.com,+1-901-447-8675,1962-06-08,Female,2024-08-19,Active
C01163,Elizabeth,Wilson,elizabeth.wilson854@email.com,+1-889-768-6902,1969-06-06,Male,2023-09-05,Active
C01164,Benjamin,Martinez,benjamin.martinez708@email.com,+1-967-188-8911,1996-05-30,Male,2024-08-21,Active
C01165,Mia,Martin,mia.martin504@email.com,+1-303-912-7815,1993-05-31,Female,2023-08-14,Active
C01166,Benjamin,Moore,benjamin.moore49@email.com,+1-218-467-5273,1998-05-30,Other,2024-01-01,Active
C01167,James,Clark,james.clark881@email.com,+1-715-132-2043,2001-05-29,Female,2024-01-21,Active
C01168,Andrew,Davis,andrew.davis124@email.com,+1-775-329-8968,1958-06-09,Female,2024-04-11,Active
C01169,Emily,Harris,emily.harris48@email.com,+1-988-998-5382,1953-06-10,Other,2024-07-30,Active
C01170,Scarlett,Martin,scarlett.martin686@email.com,+1-306-823-1826,1955-06-10,Female,2023-10-10,Active
C01171,Mason,Brown,mason.brown801@email.com,+1-825-724-2669,1976-06-04,Male,2023-06-05,Active
C01172,Sophia,Garcia,sophia.garcia646@email.com,+1-320-991-4365,1962-06-08,Male,2023-12-27,Active
C01173,Evelyn,Thompson,evelyn.thompson453@email.com,+1-980-618-9165,1967-06-07,Male,2024-09-21,Active
C01174,Daniel,Hernandez,daniel.hernandez839@email.com,+1-341-225-4307,1959-06-09,Female,2023-10-09,Active
C01175,Emma,Davis,emma.davis855@email.com,+1-685-449-5698,2003-05-29,Male,2023-08-02,Active
C01176,Henry,Lopez,henry.lopez733@email.com,+1-972-524-6908,1993-05-31,Other,2023-03-28,Active
C01177,William,Harris,william.harris772@email.com,+1-742-531-4738,1982-06-03,Female,2024-08-12,Active
C01178,Sofia,Lewis,sofia.lewis470@email.com,+1-728-913-6927,1999-05-30,Female,2024-12-01,Active
C01179,Emma,Thompson,emma.thompson826@email.com,+1-729-171-2389,1983-06-03,Female,2024-01-20,Active
C01180,Mia,Wilson,mia.wilson63@email.com,+1-602-877-1607,1999-05-30,Other,2023-02-24,Active
C01181,Chloe,Johnson,chloe.johnson647@email.com,+1-930-918-9516,1983-06-03,Female,2024-03-04,Active
C01182,Sebastian,Ramirez,sebastian.ramirez312@email.com,+1-938-860-6139,1956-06-09,Male,2024-01-14,Active
C01183,Henry,Lewis,henry.lewis541@email.com,+1-825-250-7618,1995-05-31,Other,2023-10-02,Active
C01184,Grace,Martin,grace.martin808@email.com,+1-833-767-8244,1952-06-10,Female,2023-01-17,Active
C01185,Matthew,Harris,matthew.harris203@email.com,+1-508-186-1605,1984-06-02,Female,2023-06-30,Active
C01186,Isabella,Taylor,isabella.taylor554@email.com,+1-490-318-2520,1989-06-01,Other,2023-07-27,Active
C01187,Samuel,Hernandez,samuel.hernandez776@email.com,+1-850-263-1383,1971-06-06,Other,2024-12-03,Active
C01188,Harper,Davis,harper.davis853@email.com,+1-992-411-7926,1962-06-08,Male,2023-08-02,Active
C01189,Noah,Clark,noah.clark382@email.com,+1-465-742-9314,2005-05-28,Male,2024-01-04,Active
C01190,Mason,Anderson,mason.anderson306@email.com,+1-786-854-1085,1993-05-31,Female,2023-09-24,Active
C01191,John,Jackson,john.jackson732@email.com,+1-842-781-9737,1986-06-02,Male,2023-05-02,Active
C01192,Alexander,Martinez,alexander.martinez683@email.com,+1-932-686-3293,1961-06-08,Other,2023-12-11,Active
C01193,Lucas,Brown,lucas.brown336@email.com,+1-728-696-4154,2002-05-29,Female,2023-12-28,Active
C01194,William,Thompson,william.thompson436@email.com,+1-621-183-2511,1952-06-10,Female,2024-10-29,Active
C01195,Isabella,Thomas,isabella.thomas220@email.com,+1-656-179-7050,1983-06-03,Other,2023-02-07,Active
C01196,John,Moore,john.moore532@email.com,+1-997-504-5320,1968-06-06,Female,2023-05-13,Active
C01197,Jackson,Anderson,jackson.anderson706@email.com,+1-701-849-7830,1976-06-04,Male,2024-07-18,Active
C01198,Isabella,Thomas,isabella.thomas729@email.com,+1-668-232-9408,1964-06-07,Male,2023-07-09,Active
C01199,Benjamin,Anderson,benjamin.anderson485@email.com,+1-233-864-3569,2001-05-29,Female,2023-06-08,Active
C01200,Victoria,Ramirez,victoria.ramirez419@email.com,+1-312-223-7055,2006-05-28,Female,2023-05-26,Active
C01201,Samuel,Jones,samuel.jones121@email.com,+1-580-412-7135,1977-06-04,Female,2024-02-25,Active
C01202,Liam,Sanchez,liam.sanchez147@email.com,+1-345-902-7910,1952-06-10,Female,2024-11-12,Active
C01203,Evelyn,Miller,evelyn.miller188@email.com,+1-957-600-1034,1986-06-02,Other,2024-08-28,Active
C01204,Ava,Ramirez,ava.ramirez46@email.com,+1-627-592-6074,1951-06-11,Female,2023-06-01,Active
C01205,Michael,Sanchez,michael.sanchez387@email.com,+1-686-954-3175,1968-06-06,Other,2024-08-12,Active
C01206,David,Harris,david.harris461@email.com,+1-883-559-3440,1957-06-09,Male,2024-02-02,Active
C01207,Andrew,Perez,andrew.perez639@email.com,+1-619-496-4814,1974-06-05,Female,2023-11-23,Active
C01208,Olivia,Perez,olivia.perez912@email.com,+1-653-853-5544,1953-06-10,Male,2023-03-11,Active
C01209,Mia,Thompson,mia.thompson26@email.com,+1-785-745-6060,2001-05-29,Other,2023-06-06,Active
C01210,Sebastian,Williams,sebastian.williams198@email.com,+1-833-654-1866,1996-05-30,Other,2023-05-28,Active
C01211,Ella,Taylor,ella.taylor919@email.com,+1-219-223-9713,1991-06-01,Male,2024-06-30,Active
C01212,Benjamin,Davis,benjamin.davis850@email.com,+1-922-959-8278,1970-06-06,Other,2024-10-06,Active
C01213,Abigail,Gonzalez,abigail.gonzalez604@email.com,+1-246-603-1381,1997-05-30,Female,2024-01-18,Active
C01214,Sofia,Smith,sofia.smith881@email.com,+1-740-424-7258,2001-05-29,Male,2024-04-12,Active
C01215,Sophia,Moore,sophia.moore173@email.com,+1-492-247-3992,1999-05-30,Male,2024-04-14,Active
C01216,Alexander,Wilson,alexander.wilson695@email.com,+1-373-160-6329,1963-06-08,Male,2024-06-29,Active
C01217,Noah,Martinez,noah.martinez400@email.com,+1-301-427-3334,1992-05-31,Female,2023-11-05,Active
C01218,Elizabeth,Clark,elizabeth.clark922@email.com,+1-323-153-4318,1971-06-06,Other,2024-04-30,Active
C01219,Lucas,Thomas,lucas.thomas521@email.com,+1-970-616-7308,2005-05-28,Female,2024-09-05,Active
C01220,Abigail,Anderson,abigail.anderson567@email.com,+1-616-167-8932,1968-06-06,Female,2024-12-02,Active
C01221,Amelia,Robinson,amelia.robinson908@email.com,+1-219-375-2663,1967-06-07,Other,2024-04-23,Active
C01222,Isabella,Martinez,isabella.martinez582@email.com,+1-616-556-2374,1995-05-31,Other,2023-03-21,Active
C01223,William,Lopez,william.lopez554@email.com,+1-372-900-5016,1973-06-05,Female,2023-06-30,Active
C01224,Avery,Johnson,avery.johnson2@email.com,+1-675-949-5739,2008-05-27,Male,2023-03-04,Active
C01225,Noah,Robinson,noah.robinson944@email.com,+1-693-379-5110,1986-06-02,Female,2023-02-04,Active
C01226,Benjamin,Jackson,benjamin.jackson861@email.com,+1-722-388-1745,1974-06-05,Other,2024-07-19,Active
C01227,Chloe,Williams,chloe.williams308@email.com,+1-291-504-3014,1973-06-05,Other,2024-08-10,Active
C01228,Henry,Lewis,henry.lewis443@email.com,+1-415-725-9270,1987-06-02,Other,2024-02-10,Active
C01229,Harper,Harris,harper.harris725@email.com,+1-663-379-5029,1987-06-02,Female,2023-02-22,Active
C01230,Benjamin,Anderson,benjamin.anderson983@email.com,+1-813-436-1260,1967-06-07,Male,2023-01-23,Active
C01231,Emma,Martin,emma.martin488@email.com,+1-204-109-3843,1951-06-11,Other,2023-11-04,Active
C01232,Joseph,Harris,joseph.harris403@email.com,+1-751-183-2270,1951-06-11,Male,2023-06-29,Active
C01233,Avery,Perez,avery.perez127@email.com,+1-561-932-7166,1984-06-02,Female,2023-04-26,Active
C01234,James,Clark,james.clark787@email.com,+1-913-108-3044,1996-05-30,Female,2023-09-15,Active
C01235,Avery,Smith,avery.smith227@email.com,+1-960-120-5606,1986-06-02,Other,2023-02-04,Active
C01236,Charlotte,Williams,charlotte.williams836@email.com,+1-828-740-5967,1977-06-04,Male,2024-05-19,Active
C01237,Daniel,Johnson,daniel.johnson288@email.com,+1-704-820-4425,1956-06-09,Male,2024-12-24,Active
C01238,Matthew,Brown,matthew.brown891@email.com,+1-484-682-9197,1973-06-05,Male,2023-08-14,Active
C01239,Charlotte,Perez,charlotte.perez757@email.com,+1-779-788-3875,2000-05-29,Other,2024-10-26,Active
C01240,Ava,Jones,ava.jones266@email.com,+1-783-976-4734,1958-06-09,Other,2023-07-15,Active
C01241,Henry,Miller,henry.miller869@email.com,+1-894-123-9731,1965-06-07,Female,2023-04-12,Active
C01242,Sebastian,Lewis,sebastian.lewis465@email.com,+1-202-537-1849,1954-06-10,Female,2024-02-05,Active
C01243,Sofia,Rodriguez,sofia.rodriguez125@email.com,+1-896-630-8644,1975-06-05,Female,2023-08-12,Active
C01244,Olivia,Lewis,olivia.lewis739@email.com,+1-429-148-5553,1980-06-03,Other,2023-10-28,Active
C01245,Abigail,Smith,abigail.smith402@email.com,+1-399-442-2340,1961-06-08,Male,2023-05-26,Active
C01246,Amelia,Thompson,amelia.thompson434@email.com,+1-276-355-4225,1989-06-01,Female,2024-07-16,Active
C01247,Ava,Lee,ava.lee641@email.com,+1-299-128-8863,1971-06-06,Male,2023-10-16,Active
C01248,Michael,Clark,michael.clark257@email.com,+1-453-210-8759,1955-06-10,Female,2024-05-01,Active
C01249,Noah,Clark,noah.clark342@email.com,+1-732-913-4878,1969-06-06,Other,2024-10-18,Active
C01250,Avery,Harris,avery.harris98@email.com,+1-840-557-3045,2006-05-28,Male,2024-10-05,Active
C01251,Elizabeth,Hernandez,elizabeth.hernandez912@email.com,+1-910-166-3089,2005-05-28,Female,2024-10-29,Active
C01252,Alexander,Martin,alexander.martin642@email.com,+1-642-167-2668,1973-06-05,Male,2023-02-07,Active
C01253,Noah,Martinez,noah.martinez871@email.com,+1-590-511-2570,1994-05-31,Female,2023-04-09,Active
C01254,Victoria,Sanchez,victoria.sanchez676@email.com,+1-838-110-8428,1958-06-09,Female,2023-12-04,Active
C01255,Jackson,Lewis,jackson.lewis636@email.com,+1-834-203-6564,1958-06-09,Other,2023-03-06,Active
C01256,Liam,Anderson,liam.anderson530@email.com,+1-536-701-4153,2008-05-27,Male,2024-09-12,Active
C01257,Victoria,Thompson,victoria.thompson70@email.com,+1-807-908-4172,1968-06-06,Male,2023-05-25,Active
C01258,Scarlett,Rodriguez,scarlett.rodriguez364@email.com,+1-631-592-8284,2000-05-29,Male,2024-06-24,Active
C01259,Olivia,Johnson,olivia.johnson131@email.com,+1-519-698-8140,1960-06-08,Other,2023-07-25,Active
C01260,Emily,Martinez,emily.martinez598@email.com,+1-754-894-3385,1989-06-01,Female,2024-08-03,Active
C01261,Victoria,Hernandez,victoria.hernandez299@email.com,+1-577-108-9481,1965-06-07,Other,2023-05-11,Active
C01262,William,Johnson,william.johnson244@email.com,+1-719-938-1894,1996-05-30,Female,2023-10-26,Active
C01263,Charlotte,Lee,charlotte.lee931@email.com,+1-406-904-2120,1966-06-07,Male,2024-01-17,Active
C01264,Ella,Thompson,ella.thompson709@email.com,+1-678-714-6425,1987-06-02,Other,2023-05-19,Active
C01265,Andrew,Martinez,andrew.martinez429@email.com,+1-536-266-2717,1977-06-04,Male,2023-09-23,Active
C01266,Amelia,Robinson,amelia.robinson4@email.com,+1-854-328-4772,1995-05-31,Other,2023-09-11,Active
C01267,Lucas,Thomas,lucas.thomas753@email.com,+1-986-934-6431,1983-06-03,Male,2023-12-13,Active
C01268,James,Clark,james.clark7@email.com,+1-571-110-2208,1973-06-05,Male,2023-12-31,Active
C01269,Mason,Jones,mason.jones298@email.com,+1-650-299-6896,1996-05-30,Male,2024-11-17,Active
C01270,Charlotte,Martinez,charlotte.martinez179@email.com,+1-424-368-3855,1993-05-31,Other,2024-01-19,Active
C01271,James,Miller,james.miller23@email.com,+1-380-963-5289,1955-06-10,Male,2024-09-19,Active
C01272,Isabella,Gonzalez,isabella.gonzalez671@email.com,+1-313-446-4444,1993-05-31,Female,2024-02-23,Active
C01273,Daniel,Sanchez,daniel.sanchez382@email.com,+1-876-275-9633,1952-06-10,Female,2023-04-03,Active
C01274,Ava,Brown,ava.brown148@email.com,+1-333-913-4107,1984-06-02,Other,2024-06-18,Active
C01275,Daniel,Hernandez,daniel.hernandez614@email.com,+1-639-751-5006,1971-06-06,Other,2024-11-14,Active
C01276,Charlotte,Ramirez,charlotte.ramirez549@email.com,+1-501-908-3434,2005-05-28,Male,2024-01-31,Active
C01277,Henry,Ramirez,henry.ramirez130@email.com,+1-720-698-9011,2003-05-29,Other,2024-05-31,Active
C01278,Ella,Sanchez,ella.sanchez680@email.com,+1-829-166-3743,1960-06-08,Female,2023-07-30,Active
C01279,Scarlett,Lopez,scarlett.lopez511@email.com,+1-731-575-3932,1985-06-02,Other,2024-02-06,Active
C01280,Samuel,Thompson,samuel.thompson495@email.com,+1-932-606-8762,1983-06-03,Other,2024-04-01,Active
C01281,John,Lee,john.lee38@email.com,+1-412-324-4325,1983-06-03,Male,2023-09-26,Active
C01282,Benjamin,Martinez,benjamin.martinez436@email.com,+1-586-685-3575,1973-06-05,Female,2023-12-14,Active
C01283,Ethan,Jones,ethan.jones770@email.com,+1-286-402-8282,1994-05-31,Female,2023-07-19,Active
C01284,John,Johnson,john.johnson477@email.com,+1-724-736-6511,1979-06-04,Female,2023-10-22,Active
C01285,Jackson,Wilson,jackson.wilson377@email.com,+1-709-424-5473,1997-05-30,Male,2023-12-06,Active
C01286,Avery,Davis,avery.davis272@email.com,+1-860-177-6883,1955-06-10,Female,2024-10-08,Active
C01287,Scarlett,Taylor,scarlett.taylor560@email.com,+1-859-180-5528,2001-05-29,Male,2024-05-12,Active
C01288,Ava,Lopez,ava.lopez40@email.com,+1-759-305-6468,1987-06-02,Other,2024-06-13,Active
C01289,Harper,Martinez,harper.martinez764@email.com,+1-986-799-5496,1970-06-06,Other,2024-06-19,Active
C01290,Isabella,Ramirez,isabella.ramirez771@email.com,+1-933-857-9898,1959-06-09,Male,2024-04-08,Active
C01291,Alexander,Martinez,alexander.martinez843@email.com,+1-554-901-7616,1960-06-08,Other,2023-11-12,Active
C01292,Emma,Thomas,emma.thomas670@email.com,+1-724-879-3445,1994-05-31,Male,2023-11-20,Active
C01293,Benjamin,Thomas,benjamin.thomas240@email.com,+1-728-701-8679,1958-06-09,Female,2023-09-16,Active
C01294,Ethan,Hernandez,ethan.hernandez867@email.com,+1-392-539-7843,1980-06-03,Female,2024-05-31,Active
C01295,Sebastian,Smith,sebastian.smith384@email.com,+1-342-691-3102,2008-05-27,Other,2024-02-23,Active
C01296,Joseph,Sanchez,joseph.sanchez675@email.com,+1-563-447-4694,1965-06-07,Female,2023-10-29,Active
C01297,Matthew,Harris,matthew.harris798@email.com,+1-907-650-5909,2007-05-28,Other,2024-02-02,Active
C01298,Chloe,Sanchez,chloe.sanchez33@email.com,+1-342-257-6410,1957-06-09,Other,2023-05-30,Active
C01299,Victoria,Robinson,victoria.robinson623@email.com,+1-787-987-7404,1983-06-03,Male,2023-12-07,Active
C01300,Ava,Moore,ava.moore396@email.com,+1-392-586-2779,1980-06-03,Other,2024-01-30,Active
C01301,Alexander,Williams,alexander.williams176@email.com,+1-306-791-3910,1970-06-06,Other,2024-11-29,Active
C01302,Joseph,Smith,joseph.smith192@email.com,+1-403-171-7322,1994-05-31,Male,2024-03-16,Active
C01303,Evelyn,Perez,evelyn.perez537@email.com,+1-271-565-1941,2008-05-27,Other,2023-12-20,Active
C01304,Mia,Hernandez,mia.hernandez881@email.com,+1-620-500-3572,1974-06-05,Male,2024-09-09,Active
C01305,Sofia,Thomas,sofia.thomas761@email.com,+1-270-498-4382,1989-06-01,Male,2024-08-20,Active
C01306,Jackson,Clark,jackson.clark727@email.com,+1-880-586-3601,1989-06-01,Other,2023-04-23,Active
C01307,John,Miller,john.miller515@email.com,+1-933-801-8519,2008-05-27,Male,2024-03-24,Active
C01308,William,Anderson,william.anderson66@email.com,+1-608-719-5044,1972-06-05,Female,2023-07-12,Active
C01309,Joseph,Anderson,joseph.anderson474@email.com,+1-789-140-2492,1952-06-10,Other,2024-03-12,Active
C01310,David,Lopez,david.lopez718@email.com,+1-928-911-5873,1956-06-09,Other,2023-11-27,Active
C01311,James,Wilson,james.wilson256@email.com,+1-383-732-8079,1966-06-07,Female,2023-09-20,Active
C01312,James,Thompson,james.thompson583@email.com,+1-297-502-1715,1991-06-01,Male,2024-04-30,Active
C01313,Grace,Martinez,grace.martinez683@email.com,+1-268-814-4559,1960-06-08,Female,2023-08-14,Active
C01314,Sebastian,Brown,sebastian.brown378@email.com,+1-278-873-2723,1982-06-03,Female,2023-08-03,Active
C01315,Avery,Garcia,avery.garcia259@email.com,+1-412-618-1731,2004-05-28,Male,2023-09-15,Active
C01316,David,Gonzalez,david.gonzalez352@email.com,+1-963-508-4185,2008-05-27,Male,2023-11-21,Active
C01317,Harper,Brown,harper.brown727@email.com,+1-339-434-8606,2004-05-28,Female,2023-08-23,Active
C01318,Ethan,Moore,ethan.moore673@email.com,+1-448-830-8171,1956-06-09,Female,2024-08-10,Active
C01319,Henry,Clark,henry.clark166@email.com,+1-374-958-1295,1997-05-30,Male,2023-04-20,Active
C01320,Evelyn,Brown,evelyn.brown548@email.com,+1-959-500-3759,1960-06-08,Other,2024-10-13,Active
C01321,Emma,Perez,emma.perez280@email.com,+1-357-551-6866,1963-06-08,Male,2024-07-02,Active
C01322,Olivia,Lewis,olivia.lewis692@email.com,+1-745-321-8242,1955-06-10,Male,2023-01-18,Active
C01323,Samuel,Lee,samuel.lee679@email.com,+1-933-775-2684,1989-06-01,Other,2023-11-28,Active
C01324,Avery,Johnson,avery.johnson613@email.com,+1-204-149-7183,1985-06-02,Male,2024-06-08,Active
C01325,Lucas,Miller,lucas.miller94@email.com,+1-216-531-1457,1956-06-09,Female,2024-12-17,Active
C01326,Charlotte,Perez,charlotte.perez686@email.com,+1-264-325-2582,1962-06-08,Male,2023-02-20,Active
C01327,Mia,Johnson,mia.johnson426@email.com,+1-724-210-6359,1968-06-06,Other,2024-02-05,Active
C01328,Charlotte,Martin,charlotte.martin213@email.com,+1-754-504-8010,1995-05-31,Male,2024-08-30,Active
C01329,Sophia,Lopez,sophia.lopez332@email.com,+1-377-115-7588,2008-05-27,Female,2023-03-03,Active
C01330,Elizabeth,Miller,elizabeth.miller470@email.com,+1-425-167-5562,1985-06-02,Other,2023-03-07,Active
C01331,Olivia,Williams,olivia.williams907@email.com,+1-423-520-5940,2002-05-29,Female,2023-04-28,Active
C01332,Grace,Sanchez,grace.sanchez945@email.com,+1-782-275-5127,1988-06-01,Other,2024-09-25,Active
C01333,Elizabeth,Perez,elizabeth.perez947@email.com,+1-989-810-3177,1968-06-06,Male,2024-01-26,Active
C01334,Abigail,Ramirez,abigail.ramirez683@email.com,+1-693-169-6490,1971-06-06,Other,2024-12-13,Active
C01335,Avery,Gonzalez,avery.gonzalez524@email.com,+1-855-859-4808,1963-06-08,Other,2023-08-04,Active
C01336,Emma,Davis,emma.davis22@email.com,+1-831-877-3032,1961-06-08,Male,2024-02-19,Active
C01337,Jackson,Harris,jackson.harris250@email.com,+1-834-181-1981,1977-06-04,Female,2024-08-13,Active
C01338,Evelyn,Miller,evelyn.miller156@email.com,+1-584-309-1621,1970-06-06,Other,2024-05-02,Active
C01339,Avery,White,avery.white899@email.com,+1-536-237-5556,1958-06-09,Other,2024-02-10,Active
C01340,Olivia,Taylor,olivia.taylor811@email.com,+1-624-763-5726,1954-06-10,Male,2024-12-07,Active
C01341,Michael,Hernandez,michael.hernandez249@email.com,+1-410-652-1885,1957-06-09,Male,2023-02-20,Active
C01342,Amelia,Martin,amelia.martin894@email.com,+1-590-633-6269,1968-06-06,Female,2024-06-27,Active
C01343,Emma,Williams,emma.williams891@email.com,+1-703-171-4153,1999-05-30,Other,2024-11-08,Active
C01344,Benjamin,Jones,benjamin.jones94@email.com,+1-377-706-9992,1976-06-04,Male,2024-06-05,Active
C01345,Ethan,Wilson,ethan.wilson743@email.com,+1-678-418-3689,1981-06-03,Male,2024-06-12,Active
C01346,James,Martin,james.martin255@email.com,+1-510-392-8344,1991-06-01,Male,2023-03-22,Active
C01347,Ella,Williams,ella.williams974@email.com,+1-568-507-7188,1980-06-03,Female,2024-07-13,Active
C01348,Jackson,Taylor,jackson.taylor625@email.com,+1-952-543-3553,1960-06-08,Male,2023-08-26,Active
